region_key,image,json_file,shape_idx,label,expected_sku,review_status,scorability,reviewer,notes,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_path,overlay_path,crop_exists,ocr_crop_suggestion,rotation_ocr_suggestions,verified,sku_digit_class
1770341315069_0244_1108_12-007.jpg|RDC_SKU|2875|1824|2920|1942,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,48,RDC_SKU,,needs_review,,,,2875,1824,2920,1942,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/048_RDC_SKU_2875_1824_2920_1942.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|2863|2018|2909|2143,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,51,RDC_SKU,,needs_review,,,,2863,2018,2909,2143,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/051_RDC_SKU_2863_2018_2909_2143.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3104|1836|3157|1963,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,54,RDC_SKU,,needs_review,,,,3104,1836,3157,1963,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/054_RDC_SKU_3104_1836_3157_1963.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,4927471793,-10.0:4827471793,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3104|2047|3145|2177,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,57,RDC_SKU,,needs_review,,,,3104,2047,3145,2177,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/057_RDC_SKU_3104_2047_3145_2177.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3371|2053|3442|2185,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,61,RDC_SKU,,needs_review,,,,3371,2053,3442,2185,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/061_RDC_SKU_3371_2053_3442_2185.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007688178,-10.0:1007588178|-5.0:1007588178|0.0:1007588178|5.0:1007588178|10.0:1007588178|180.0:1007588178,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3610|1763|3699|1805,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,64,RDC_SKU,,needs_review,,,,3610,1763,3699,1805,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/064_RDC_SKU_3610_1763_3699_1805.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,133025,-10.0:133025|-5.0:133025|0.0:133025|5.0:133025|10.0:133025|180.0:133025,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3649|1856|3695|1939,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,67,RDC_SKU,,needs_review,,,,3649,1856,3695,1939,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/067_RDC_SKU_3649_1856_3695_1939.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3694|2039|3747|2126,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,70,RDC_SKU,,needs_review,,,,3694,2039,3747,2126,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/070_RDC_SKU_3694_2039_3747_2126.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,135238,-10.0:135238|-5.0:135238|0.0:135238|5.0:135238|10.0:135238|180.0:135238,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3836|1763|3929|1803,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,73,RDC_SKU,,needs_review,,,,3836,1763,3929,1803,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/073_RDC_SKU_3836_1763_3929_1803.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,133025,-10.0:133025|-5.0:133025|0.0:133025|5.0:133025|10.0:133025|180.0:133025,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3838|1968|3964|2024,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,76,RDC_SKU,,needs_review,,,,3838,1968,3964,2024,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/076_RDC_SKU_3838_1968_3964_2024.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007471793,-10.0:1007471793|-5.0:1007471793|0.0:1007471793|5.0:1007471793|10.0:1007471793|180.0:1007471793,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4099|1767|4190|1814,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,80,RDC_SKU,,needs_review,,,,4099,1767,4190,1814,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/080_RDC_SKU_4099_1767_4190_1814.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,134380,-10.0:134380|-5.0:134380|0.0:134380|5.0:134380|10.0:134380|180.0:134380,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4288|1673|4349|1798,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,84,RDC_SKU,,needs_review,,,,4288,1673,4349,1798,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/084_RDC_SKU_4288_1673_4349_1798.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1003274843,-10.0:1003274843|-5.0:1003274843|0.0:1003274843|5.0:1003274843|10.0:1003274843|180.0:1003274843,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4425|2065|4471|2145,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,89,RDC_SKU,,needs_review,,,,4425,2065,4471,2145,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/089_RDC_SKU_4425_2065_4471_2145.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,135230,-10.0:135230|-5.0:135230|0.0:135230|5.0:135230|10.0:135230|180.0:135230,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|1509|2711|1637|2752,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,92,RDC_SKU,,needs_review,,,,1509,2711,1637,2752,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/092_RDC_SKU_1509_2711_1637_2752.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007437248,-10.0:1007437248|-5.0:1007437248|0.0:1007437248|5.0:1007437248|10.0:1007437248|180.0:1007437248,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|2036|2406|2082|2535,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,98,RDC_SKU,,needs_review,,,,2036,2406,2082,2535,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/098_RDC_SKU_2036_2406_2082_2535.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007437264,0.0:1007437264|5.0:1007437264|10.0:1007437264|180.0:1007437264,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|2065|2542|2114|2674,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,100,RDC_SKU,,needs_review,,,,2065,2542,2114,2674,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/100_RDC_SKU_2065_2542_2114_2674.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007437240,-10.0:1007437240|-5.0:1007437240|0.0:1007437240|5.0:1007437240|10.0:1007437240|180.0:1007437240,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|1920|2690|1964|2827,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,103,RDC_SKU,,needs_review,,,,1920,2690,1964,2827,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/103_RDC_SKU_1920_2690_1964_2827.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007437203,5.0:437203,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|1900|2859|1961|2990,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,105,RDC_SKU,,needs_review,,,,1900,2859,1961,2990,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/105_RDC_SKU_1900_2859_1961_2990.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007437248,-10.0:1007437248|-5.0:1007437248|0.0:1007437248|5.0:1007437248|10.0:1007437248|180.0:1007437248,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|2237|2804|2377|2862,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,109,RDC_SKU,,needs_review,,,,2237,2804,2377,2862,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/109_RDC_SKU_2237_2804_2377_2862.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007471796,-10.0:1007471796|-5.0:1007471796|0.0:1007471796|5.0:1007471796|10.0:1007471796|180.0:1007471796,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3165|2566|3212|2704,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,124,RDC_SKU,,needs_review,,,,3165,2566,3212,2704,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/124_RDC_SKU_3165_2566_3212_2704.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007471001,5.0:1007471801|10.0:1007471801,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|2944|2804|2989|2878,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,129,RDC_SKU,,needs_review,,,,2944,2804,2989,2878,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/129_RDC_SKU_2944_2804_2989_2878.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3204|2735|3250|2872,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,133,RDC_SKU,,needs_review,,,,3204,2735,3250,2872,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/133_RDC_SKU_3204_2735_3250_2872.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007471796,-5.0:1007471796|0.0:1007471796|5.0:1007471796|10.0:1007471796|180.0:1007471796,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3182|2898|3227|3037,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,135,RDC_SKU,,needs_review,,,,3182,2898,3227,3037,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/135_RDC_SKU_3182_2898_3227_3037.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007471801,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3364|2573|3422|2710,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,139,RDC_SKU,,needs_review,,,,3364,2573,3422,2710,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/139_RDC_SKU_3364_2573_3422_2710.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007471830,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3342|2812|3387|2898,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,142,RDC_SKU,,needs_review,,,,3342,2812,3387,2898,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/142_RDC_SKU_3342_2812_3387_2898.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3964|2716|4008|2807,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,151,RDC_SKU,,needs_review,,,,3964,2716,4008,2807,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/151_RDC_SKU_3964_2716_4008_2807.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,134228,-5.0:134228|0.0:134228|5.0:134228|10.0:134228|180.0:134220,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4110|2897|4149|3003,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,154,RDC_SKU,,needs_review,,,,4110,2897,4149,3003,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/154_RDC_SKU_4110_2897_4149_3003.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,134228,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4271|3916|4402|3956,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,161,RDC_SKU,,needs_review,,,,4271,3916,4402,3956,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/161_RDC_SKU_4271_3916_4402_3956.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,540678,-5.0:540678,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4276|4054|4411|4102,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,163,RDC_SKU,,needs_review,,,,4276,4054,4411,4102,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/163_RDC_SKU_4276_4054_4411_4102.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1005406781,-10.0:1005401781|0.0:1005406781|10.0:1005406781|180.0:1005406781,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4510|3815|4652|3855,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,165,RDC_SKU,,needs_review,,,,4510,3815,4652,3855,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/165_RDC_SKU_4510_3815_4652_3855.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,100540,0.0:100540|180.0:100540,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4504|3943|4641|3995,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,167,RDC_SKU,,needs_review,,,,4504,3943,4641,3995,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/167_RDC_SKU_4504_3943_4641_3995.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4485|4010|4608|4058,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,169,RDC_SKU,,needs_review,,,,4485,4010,4608,4058,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/169_RDC_SKU_4485_4010_4608_4058.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|4195|4463|4342|4510,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,171,RDC_SKU,,needs_review,,,,4195,4463,4342,4510,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/171_RDC_SKU_4195_4463_4342_4510.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,1007437247,-10.0:1007437247|-5.0:1007437247|0.0:1007437247|5.0:1007437247|10.0:1007437247|180.0:1007437247,,
1770341315069_0244_1108_12-007.jpg|Handwritte_SKU|3161|1171|3349|1237,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,178,Handwritte_SKU,,needs_review,,,,3161,1171,3349,1237,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/178_Handwritte_SKU_3161_1171_3349_1237.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,233076,-10.0:233076|5.0:233076,,
1770341315069_0244_1108_12-007.jpg|Handwritte_SKU|3061|1001|3391|1086,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,186,Handwritte_SKU,,needs_review,,,,3061,1001,3391,1086,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/186_Handwritte_SKU_3061_1001_3391_1086.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,0000233672,-10.0:0000233672|5.0:233672,,
1770341315069_0244_1108_12-007.jpg|Handwritte_SKU|4171|1838|4256|1983,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,321,Handwritte_SKU,,needs_review,,,,4171,1838,4256,1983,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/321_Handwritte_SKU_4171_1838_4256_1983.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|Handwritte_SKU|4197|2042|4271|2209,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,323,Handwritte_SKU,,needs_review,,,,4197,2042,4271,2209,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/323_Handwritte_SKU_4197_2042_4271_2209.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|Handwritte_SKU|3983|2054|4037|2179,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,325,Handwritte_SKU,,needs_review,,,,3983,2054,4037,2179,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/325_Handwritte_SKU_3983_2054_4037_2179.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|2941|2957|2992|3039,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,387,RDC_SKU,,needs_review,,,,2941,2957,2992,3039,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/387_RDC_SKU_2941_2957_2992_3039.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1108_12-007.jpg|RDC_SKU|3395|2409|3442|2485,1770341315069_0244_1108_12-007.jpg,1770341315069_0244_1108_12-007.json,420,RDC_SKU,,needs_review,,,,3395,2409,3442,2485,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1108_12-007/420_RDC_SKU_3395_2409_3442_2485.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1108_12-007_labels.jpg,yes,,,,
1770341315069_0244_1111_12-008.jpg|Pallet_SKU|2549|767|2994|914,1770341315069_0244_1111_12-008.jpg,1770341315069_0244_1111_12-008.json,0,Pallet_SKU,,needs_review,,,,2549,767,2994,914,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1111_12-008/000_Pallet_SKU_2549_767_2994_914.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1111_12-008_labels.jpg,yes,1000055374,-10.0:1000055374|-5.0:1000055374|0.0:1000055374|5.0:1000055374|10.0:1000055374|180.0:1000055374,,
1770341315069_0244_1111_12-008.jpg|Pallet_SKU|3500|607|3798|672,1770341315069_0244_1111_12-008.jpg,1770341315069_0244_1111_12-008.json,2,Pallet_SKU,,needs_review,,,,3500,607,3798,672,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1111_12-008/002_Pallet_SKU_3500_607_3798_672.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1111_12-008_labels.jpg,yes,1013597644,-10.0:1013597644|-5.0:1013597644|0.0:1013597644|5.0:1013597644|10.0:1013597644|180.0:1013597644,,
1770341315069_0244_1111_12-008.jpg|Pallet_SKU|3513|669|3807|744,1770341315069_0244_1111_12-008.jpg,1770341315069_0244_1111_12-008.json,3,Pallet_SKU,,needs_review,,,,3513,669,3807,744,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1111_12-008/003_Pallet_SKU_3513_669_3807_744.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1111_12-008_labels.jpg,yes,1014585145,-10.0:1014585145|-5.0:1014585145|0.0:1014585145|5.0:1014585145|10.0:1014585145|180.0:1014585145,,
1770341315069_0244_1111_12-008.jpg|Pallet_SKU|3451|0|3711|50,1770341315069_0244_1111_12-008.jpg,1770341315069_0244_1111_12-008.json,41,Pallet_SKU,,needs_review,,,,3451,0,3711,50,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1111_12-008/041_Pallet_SKU_3451_0_3711_50.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1111_12-008_labels.jpg,yes,1013955113,-10.0:1013955113|-5.0:1013955113|0.0:101395|5.0:1013955113|10.0:1013955113|180.0:1013955113,,
1770341315069_0244_1111_12-008.jpg|Other_SKU|4160|2742|4312|2813,1770341315069_0244_1111_12-008.jpg,1770341315069_0244_1111_12-008.json,51,Other_SKU,,needs_review,,,,4160,2742,4312,2813,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1111_12-008/051_Other_SKU_4160_2742_4312_2813.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1111_12-008_labels.jpg,yes,927562,-10.0:927562|-5.0:927562|0.0:927562|5.0:927562|10.0:927562|180.0:927562,,
1770341315069_0244_1111_12-008.jpg|Other_SKU|1975|2939|2103|2995,1770341315069_0244_1111_12-008.jpg,1770341315069_0244_1111_12-008.json,54,Other_SKU,,needs_review,,,,1975,2939,2103,2995,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1111_12-008/054_Other_SKU_1975_2939_2103_2995.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1111_12-008_labels.jpg,yes,544189,-10.0:544189|-5.0:544189|0.0:544189|5.0:544189|10.0:544189|180.0:544189,,
1770341315069_0244_1111_12-008.jpg|Other_SKU|1818|2892|1951|2948,1770341315069_0244_1111_12-008.jpg,1770341315069_0244_1111_12-008.json,56,Other_SKU,,needs_review,,,,1818,2892,1951,2948,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1111_12-008/056_Other_SKU_1818_2892_1951_2948.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1111_12-008_labels.jpg,yes,544189,-10.0:544189|-5.0:544189|0.0:544189|5.0:544189|10.0:544189|180.0:544189,,
1770341315069_0244_1138_12-009.jpg|RDC_SKU|2364|1090|2435|1126,1770341315069_0244_1138_12-009.jpg,1770341315069_0244_1138_12-009.json,4,RDC_SKU,,needs_review,,,,2364,1090,2435,1126,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1138_12-009/004_RDC_SKU_2364_1090_2435_1126.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1138_12-009_labels.jpg,yes,,,,
1770341315069_0244_1138_12-009.jpg|RDC_SKU|3361|1068|3483|1112,1770341315069_0244_1138_12-009.jpg,1770341315069_0244_1138_12-009.json,9,RDC_SKU,,needs_review,,,,3361,1068,3483,1112,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1138_12-009/009_RDC_SKU_3361_1068_3483_1112.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1138_12-009_labels.jpg,yes,,,,
1770341315069_0244_1138_12-009.jpg|RDC_SKU|3701|1101|3829|1152,1770341315069_0244_1138_12-009.jpg,1770341315069_0244_1138_12-009.json,12,RDC_SKU,,needs_review,,,,3701,1101,3829,1152,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1138_12-009/012_RDC_SKU_3701_1101_3829_1152.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1138_12-009_labels.jpg,yes,,,,
1770341315069_0244_1138_12-009.jpg|Handwritte_SKU|3978|1158|4132|1198,1770341315069_0244_1138_12-009.jpg,1770341315069_0244_1138_12-009.json,17,Handwritte_SKU,,needs_review,,,,3978,1158,4132,1198,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1138_12-009/017_Handwritte_SKU_3978_1158_4132_1198.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1138_12-009_labels.jpg,yes,,,,
1770341315069_0244_1138_12-009.jpg|Handwritte_SKU|3927|939|4089|979,1770341315069_0244_1138_12-009.jpg,1770341315069_0244_1138_12-009.json,19,Handwritte_SKU,,needs_review,,,,3927,939,4089,979,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1138_12-009/019_Handwritte_SKU_3927_939_4089_979.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1138_12-009_labels.jpg,yes,,,,
1770341315069_0244_1138_12-009.jpg|RDC_SKU|1568|1478|1622|1609,1770341315069_0244_1138_12-009.jpg,1770341315069_0244_1138_12-009.json,27,RDC_SKU,,needs_review,,,,1568,1478,1622,1609,research_outputs/golden_dataset_local_tests/crops/1770341315069_0244_1138_12-009/027_RDC_SKU_1568_1478_1622_1609.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341315069_0244_1138_12-009_labels.jpg,yes,1003274030,0.0:1003274030|5.0:1003274030|10.0:1003274030|180.0:1003274030,,
