image,region_key,class,expected_sku,sku_digit_class,scorable,any_compatible_track_center_hit,detected,det_id,seg_found,ocr_found,predicted_sku,raw_crop_gt_coverage,buffered_crop_gt_coverage,ocr_exact_match,raw_segmentation_iou_proxy,raw_segmentation_gt_coverage,raw_segmentation_precision_proxy,post_segmentation_iou_proxy,post_segmentation_gt_coverage,post_segmentation_precision_proxy,failure_category
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|Pallet_SKU|4088|978|4340|1072,pallet,,,no,yes,yes,2,yes,yes,905999,1.0,1.0,n/a,0.8017118402282454,0.8151371308016878,0.9798700269456332,0.5895872420262664,0.9944620253164557,0.5915294117647059,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|Other_SKU|4432|1934|4559|1984,other,,,no,yes,yes,22,yes,no,,1.0,1.0,n/a,0.6887468030690537,0.951926475786497,0.7135665076841547,0.33408124704770903,1.0,0.33408124704770903,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|Pallet_SKU|2517|2132|2641|2181,pallet,,,no,yes,yes,9,yes,yes,1005814565,0.8294930875576036,1.0,n/a,0.7545155993431856,0.7661525635681534,0.9802666666666666,0.4875025401341191,1.0,0.4875025401341191,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|Pallet_SKU|1954|2101|2040|2133,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|Pallet_SKU|1949|2083|2041|2115,pallet,,,no,yes,yes,13,yes,yes,1010070255,1.0,1.0,n/a,0.387241186345831,0.6615678776290631,0.4829030006978367,0.32825170288679856,0.9674952198852772,0.33191210232863233,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|RDC_SKU|3638|2017|3754|2075,rdc,,,no,yes,yes,3,yes,yes,381912,0.9913793103448276,1.0,n/a,0.45013009540329574,0.7954022988505747,0.5090730750367828,0.2628687690742625,0.9900383141762452,0.26356589147286824,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|Other_SKU|857|2433|960|2478,other,,,no,yes,yes,39,yes,yes,119256,1.0,1.0,n/a,0.32806462943449244,0.4031074665515753,0.6379781420765027,0.3833718244803695,0.6447993094518775,0.4860117111255693,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|RDC_SKU|662|2470|714|2614,rdc,,,no,yes,yes,11,yes,yes,1012412300,0.9348290598290598,1.0,n/a,0.739010989010989,0.9764065335753176,0.7524475524475525,0.31435417617526246,1.0,0.31435417617526246,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|RDC_SKU|2159|2453|2315|2537,rdc,,,no,yes,yes,1,yes,no,,0.9523809523809523,1.0,n/a,0.6728603603603603,0.8216823286729315,0.7879120879120879,0.316342807424594,1.0,0.316342807424594,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|RDC_SKU|2527|2534|2629|2581,rdc,,,no,yes,yes,7,yes,no,,0.9148936170212766,1.0,n/a,0.763836369886559,0.9076797385620915,0.8281774133432724,0.4067796610169492,1.0,0.4067796610169492,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|RDC_SKU|2725|2529|2886|2593,rdc,,,no,yes,yes,0,yes,no,,0.9258540372670807,1.0,n/a,0.6231904427266338,0.9747197186194768,0.6334285714285715,0.28342679127725856,1.0,0.28342679127725856,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|RDC_SKU|3598|2749|3758|2799,rdc,,,no,yes,yes,6,yes,yes,1010743739,0.918,1.0,n/a,0.7365768134998905,0.8595907928388746,0.8373193821624315,0.40998217468805703,1.0,0.40998217468805703,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|RDC_SKU|3790|2579|3901|2623,rdc,,,no,yes,yes,5,yes,yes,459826,0.9772727272727273,1.0,n/a,0.69632,0.8566929133858268,0.7881202462875769,0.42206713193752077,1.0,0.42206713193752077,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|RDC_SKU|4089|2670|4244|2714,rdc,,,no,yes,yes,10,yes,yes,1004576924,0.7697947214076246,1.0,n/a,0.6492552968323894,0.870604781997187,0.7185976317622476,0.4919734292831442,1.0,0.4919734292831442,not_ocr_scorable
1770341315069_0244_1220_12-015.jpg,1770341315069_0244_1220_12-015.jpg|Printed_on_Box_SKU|2823|75|3157|146,printedonbox,,,no,yes,yes,60,yes,yes,5100578850,0.9970059880239521,1.0,n/a,0.4739563066318306,0.5996623997749332,0.6933398389851183,0.4434725080858571,0.8486425657617105,0.4815613026819923,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Pallet_SKU|1190|1297|1400|1383,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Pallet_SKU|1189|1242|1406|1335,pallet,,,no,yes,yes,4,yes,yes,1004092309,1.0,1.0,n/a,0.2836918349429324,0.9488559892328399,0.28809718404041906,0.1198879305286628,1.0,0.1198879305286628,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Pallet_SKU|1202|1190|1409|1279,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|RDC_SKU|3672|961|3721|1047,rdc,,,no,yes,yes,16,yes,no,,0.9418604651162791,1.0,n/a,0.5955216769890423,0.9433962264150944,0.6175889328063241,0.25653436592449175,1.0,0.25653436592449175,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Handwritte_SKU|1858|1681|2076|1747,handwritten,,,no,yes,yes,89,yes,no,,0.9414095079232694,1.0,n/a,0.7471250154569061,0.9661016949152542,0.7672380952380953,0.3462517993577677,1.0,0.3462517993577677,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Handwritte_SKU|1563|1683|1832|1825,handwritten,,,no,yes,yes,15,yes,yes,1003155747,0.8980574899209383,1.0,n/a,0.7056546692174223,0.9827137546468402,0.7145238309757636,0.30016737957969125,1.0,0.30016737957969125,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Handwritte_SKU|1247|1710|1543|1841,handwritten,,,no,yes,yes,38,yes,yes,1003155747,0.8244274809160306,0.9770992366412213,n/a,0.6237167217678788,0.9876696287111663,0.6286115129992547,0.27891561635413464,1.0,0.27891561635413464,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Handwritte_SKU|967|1715|1220|1852,handwritten,,,no,yes,yes,19,yes,yes,1003455747,0.7630478058913476,1.0,n/a,0.8566102316484322,0.9750243495199666,0.8758280214973129,0.4276703362094615,1.0,0.4276703362094615,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Other_SKU|1250|2293|1325|2334,other,,,no,yes,yes,85,yes,yes,717655,0.975609756097561,1.0,n/a,0.6970387243735763,0.7746835443037975,0.8742857142857143,0.512987012987013,1.0,0.512987012987013,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Other_SKU|2389|2510|2489|2552,other,,,no,yes,yes,33,yes,no,,1.0,1.0,n/a,0.3339233038348083,0.38793694311172033,0.7057356608478803,0.41954545454545455,0.63262508567512,0.5546875,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Pallet_SKU|3707|2348|3981|2451,pallet,,,no,yes,yes,0,yes,yes,166065,1.0,1.0,n/a,0.6268873931235219,0.7160147524803906,0.8343320622238364,0.5530320699708455,0.9853514103163472,0.5576165559409725,not_ocr_scorable
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Other_SKU|1083|2428|1179|2465,other,,,no,yes,yes,12,no,no,,1.0,1.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,segmentation_missing
1770341315069_0244_1223_12-016.jpg,1770341315069_0244_1223_12-016.jpg|Other_SKU|959|2434|1058|2469,other,,,no,yes,yes,14,no,no,,0.9393939393939394,1.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,segmentation_missing
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|RDC_SKU|1529|1978|1674|2039,rdc,,,no,yes,yes,2,yes,no,,0.8448841153193895,1.0,n/a,0.6795956261605116,0.8814557131388815,0.7479564032697548,0.3854564208354822,1.0,0.3854564208354822,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|RDC_SKU|1554|1810|1701|1856,rdc,,,no,yes,yes,6,yes,yes,1014289899,0.7985803016858918,1.0,n/a,0.7580778790389395,0.7580778790389395,1.0,0.6379492600422833,1.0,0.6379492600422833,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|RDC_SKU|1607|1551|1752|1596,rdc,,,no,yes,yes,7,yes,yes,1014239900,0.7337931034482759,1.0,n/a,0.5595404875315214,0.5611126720989041,0.9950174389636273,0.7740229885057471,0.9460522618713122,0.8097643097643098,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|1977|1581|2084|1630,other,,,no,yes,yes,92,yes,yes,230796,0.9813084112149533,1.0,n/a,0.8119519324455993,0.8632596685082873,0.9317927692881103,0.5303058047976561,1.0,0.5303058047976561,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|2738|1892|2877|1934,other,,,no,yes,yes,16,yes,no,,0.9496402877697842,1.0,n/a,0.440699935191186,0.4596147347076715,0.9145931405514459,0.43577430972388953,0.6133828996282528,0.6007944389275075,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|2983|1963|3042|2097,other,,,no,yes,yes,140,yes,yes,292214,0.9552238805970149,1.0,n/a,0.6245149509244464,0.631578947368421,0.9824057450628366,0.7061411226464895,0.9263619575253924,0.7481357196122297,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Printed_on_Box_SKU|3839|1895|4048|1964,printedonbox,,,no,yes,yes,14,yes,yes,1005374863,0.895568961930518,1.0,n/a,0.8835091083413231,0.9788612704482685,0.900693969308963,0.4669642857142857,1.0,0.4669642857142857,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Printed_on_Box_SKU|3452|1805|3696|1892,printedonbox,,,no,yes,yes,18,yes,yes,517153,0.8894384774825702,1.0,n/a,0.7589328537170263,0.8441021537640861,0.8826523497420165,0.5554444444444444,1.0,0.5554444444444444,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|RDC_SKU|2333|2912|2497|2978,rdc,,,no,yes,yes,3,yes,no,,0.9186067997043607,1.0,n/a,0.5613662678502509,0.5690532081377152,0.9765021819402484,0.46415607985480944,0.8004694835680751,0.5248845561826577,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|2714|2884|2861|2932,other,,,no,yes,yes,132,no,no,,0.9591836734693877,1.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,segmentation_missing
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|3285|3068|3387|3112,other,,,no,yes,yes,53,yes,yes,140252,1.0,1.0,n/a,0.8435527502254283,0.8516158397815202,0.9889006342494715,0.5655083655083655,1.0,0.5655083655083655,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|RDC_SKU|3408|3002|3575|3060,rdc,,,no,yes,yes,1,yes,yes,1004444329,0.8156101589923601,1.0,n/a,0.784977622105468,0.8000793335977786,0.9765190026627936,0.5684970120644943,1.0,0.5684970120644943,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|RDC_SKU|3414|2556|3583|2608,rdc,,,no,yes,yes,0,yes,no,,0.8270368684569868,1.0,n/a,0.7262476894639557,0.7521056661562021,0.9547995139732686,0.5890179276130342,1.0,0.5890179276130342,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|RDC_SKU|3930|3047|4096|3100,rdc,,,no,yes,yes,4,yes,yes,1002437975,0.7851784496476472,1.0,n/a,0.8310981535471331,0.8507759649820931,0.9729237770193402,0.5141162029459901,1.0,0.5141162029459901,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|3749|3125|3891|3177,other,,,no,yes,yes,107,yes,yes,1000011774,0.9929577464788732,1.0,n/a,0.7988721804511278,0.8681062153487015,0.9092298288508558,0.4837662337662338,1.0,0.4837662337662338,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Handwritte_SKU|1762|702|1876|888,handwritten,,,no,yes,yes,141,yes,yes,385405,0.7580645161290323,0.9473684210526315,n/a,0.7229705395087517,0.8040535127773772,0.8775902771705867,0.5084828911328236,0.996395097332372,0.5094200524246396,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|3118|2715|3255|2774,other,,,no,yes,yes,50,yes,yes,140619,0.9854014598540146,1.0,n/a,0.8617793917385383,0.9442924645610544,0.9079387852702057,0.4627157652474108,1.0,0.4627157652474108,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Handwritte_SKU|2632|2503|2847|2557,handwritten,,,no,yes,yes,123,yes,no,,0.8201550387596899,0.9814814814814815,n/a,0.7072632423756019,1.0,0.7072632423756019,0.4518651454941674,1.0,0.4518651454941674,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|919|1871|987|1904,other,,,no,yes,yes,11,yes,no,,1.0,1.0,n/a,0.5254745254745254,0.6857887874837028,0.6921052631578948,0.3811704834605598,0.9765319426336375,0.3846944016435542,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|1108|1835|1175|1864,other,,,no,yes,yes,19,yes,no,,1.0,1.0,n/a,0.46564885496183206,0.5312046444121916,0.7904967602591793,0.5456221198156682,0.8592162554426706,0.5991902834008097,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|1324|1881|1390|1912,other,,,no,yes,yes,109,yes,no,,1.0,1.0,n/a,0.3219592735277931,0.8333333333333334,0.34411764705882353,0.22725801230171577,1.0,0.22725801230171577,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|2187|1892|2269|1922,other,,,no,yes,yes,120,yes,no,,1.0,1.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Other_SKU|2702|1980|2833|2019,other,,,no,yes,yes,108,yes,yes,1017866219,0.9541984732824428,1.0,n/a,0.8461864406779661,0.8947132616487455,0.939764705882353,0.43188854489164086,1.0,0.43188854489164086,not_ocr_scorable
1770341315069_0244_1247_12-017.jpg,1770341315069_0244_1247_12-017.jpg|Handwritte_SKU|4374|2785|4528|2852,handwritten,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1551|464|1629|509,rdc,,,no,yes,yes,14,yes,no,,0.8555555555555555,1.0,n/a,0.5803237858032378,0.9218595450049456,0.610347085789129,0.23489776951672864,1.0,0.23489776951672864,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1447|644|1517|683,rdc,,,no,yes,yes,11,yes,no,,0.8468864468864469,1.0,n/a,0.5195707070707071,0.9809296781883194,0.5248724489795918,0.2016826923076923,1.0,0.2016826923076923,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1327|764|1385|800,rdc,,,no,yes,yes,22,yes,no,,0.8582375478927203,1.0,n/a,0.39918809201623817,0.4974704890387858,0.6689342403628118,0.4208103130755064,0.7706576728499157,0.48105263157894734,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1399|889|1473|928,rdc,,,no,yes,yes,18,no,no,,0.86001386001386,1.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,segmentation_missing
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1310|1011|1383|1055,rdc,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1353|1144|1430|1191,rdc,,,no,yes,yes,9,yes,yes,633283,0.8936170212765957,1.0,n/a,0.541860465116279,0.8351254480286738,0.6067708333333334,0.269825918762089,1.0,0.269825918762089,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1315|1262|1390|1305,rdc,,,no,yes,yes,5,yes,no,,0.9054263565891473,1.0,n/a,0.3745777027027027,0.8182656826568265,0.40856748042376784,0.18751081127832556,1.0,0.18751081127832556,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1771|577|1869|631,rdc,,,no,yes,yes,28,yes,no,,0.8981481481481481,1.0,n/a,0.6447181430601611,0.9890988372093024,0.6493320610687023,0.25676432170181,1.0,0.25676432170181,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1722|824|1799|852,rdc,,,no,yes,yes,29,yes,no,,0.8812615955473099,1.0,n/a,0.8318122555410691,0.9273255813953488,0.8898186889818689,0.45263157894736844,1.0,0.45263157894736844,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1786|1199|1867|1233,rdc,,,no,yes,yes,17,yes,no,,0.7843137254901961,1.0,n/a,0.2467581998474447,0.6197318007662835,0.2907865168539326,0.2199276133702363,0.9894636015325671,0.22044387537345284,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1796|1051|1873|1096,rdc,,,no,yes,yes,6,yes,yes,633283,0.9111111111111111,1.0,n/a,0.3918088737201365,0.4666666666666667,0.7095179233621756,0.44258373205741625,0.7520325203252033,0.5182072829131653,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|2593|646|2681|693,rdc,,,no,yes,yes,26,yes,no,,0.8723404255319149,1.0,n/a,0.7376623376623377,0.9474562135112594,0.7691266079891672,0.3073570879261728,1.0,0.3073570879261728,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|2480|993|2544|1026,rdc,,,no,yes,yes,105,yes,no,,0.9393939393939394,1.0,n/a,0.361763022323984,0.9253294289897511,0.37264150943396224,0.16752514103507482,1.0,0.16752514103507482,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|2496|883|2591|921,rdc,,,no,yes,yes,32,no,no,,0.9473684210526315,1.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,segmentation_missing
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|2526|1135|2614|1175,rdc,,,no,yes,yes,2,no,no,,0.875,1.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,segmentation_missing
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|Pallet_SKU|3593|821|3979|935,pallet,,,no,yes,yes,1,yes,yes,1012740619,1.0,1.0,n/a,0.7838301608204638,0.9769709027605074,0.7985851357944381,0.3085150459588442,1.0,0.3085150459588442,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|Pallet_SKU|4336|644|4607|727,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|Pallet_SKU|4347|702|4618|785,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|Pallet_SKU|4361|766|4632|849,pallet,,,no,yes,yes,16,yes,yes,1011259428,1.0,1.0,n/a,0.2746017123658827,0.9012894619831036,0.2831163752164925,0.11856311416642065,1.0,0.11856311416642065,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1150|2537|1272|2588,rdc,,,no,yes,yes,12,yes,no,,0.8649951783992286,1.0,n/a,0.6965873243475768,0.998766447368421,0.697187141216992,0.29943363703521303,1.0,0.29943363703521303,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1294|2232|1415|2268,rdc,,,no,yes,yes,21,yes,no,,0.8326446280991735,1.0,n/a,0.610318331503842,0.7606019151846786,0.7554347826086957,0.3359375,1.0,0.3359375,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|Other_SKU|1803|2465|1920|2509,other,,,no,yes,yes,114,yes,yes,100101,1.0,1.0,n/a,0.7619206402134044,0.9372436423297785,0.8028812368236121,0.3827315541601256,1.0,0.3827315541601256,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|Other_SKU|1810|2221|1933|2265,other,,,no,yes,yes,121,yes,no,,0.991869918699187,1.0,n/a,0.7389690721649484,0.9138194798572157,0.7943262411347518,0.3277619923115494,1.0,0.3277619923115494,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1979|1789|2018|1924,rdc,,,no,yes,yes,20,yes,yes,1000037103,0.9333333333333333,1.0,n/a,0.8078369905956113,0.9702560240963856,0.8283510125361621,0.4649859943977591,1.0,0.4649859943977591,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1991|1957|2082|2003,rdc,,,no,yes,yes,27,yes,yes,545425,0.8815097945532728,1.0,n/a,0.19526788142507479,0.6074450084602369,0.22346716464363522,0.1717171717171717,0.949238578680203,0.17330861909175163,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|2009|2168|2147|2225,rdc,,,no,yes,yes,0,yes,yes,1005154059,0.9682176455631833,1.0,n/a,0.48827252419955325,0.9479580773400795,0.5017214996174445,0.2451927337173239,1.0,0.2451927337173239,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|2581|2342|2687|2398,rdc,,,no,yes,yes,13,yes,yes,515435,0.9811320754716981,1.0,n/a,0.7411949685534591,0.8814510097232611,0.8232623122598672,0.39093567251461986,1.0,0.39093567251461986,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|3120|1852|3270|1898,rdc,,,no,yes,yes,7,yes,yes,1001356345,0.9310144927536231,1.0,n/a,0.6871584699453552,1.0,0.6871584699453552,0.3124500843020676,1.0,0.3124500843020676,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|3422|1813|3521|1852,rdc,,,no,yes,yes,23,yes,yes,514210,0.8974358974358975,1.0,n/a,0.4892802450229709,0.7526501766784452,0.583029197080292,0.3580351471522337,0.9958775029446407,0.3585665818490246,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|3142|2182|3298|2234,rdc,,,no,yes,yes,3,yes,yes,1001356342,0.9307199211045365,1.0,n/a,0.5347811887655127,0.9975632043862321,0.5354807063440157,0.2704506137243595,1.0,0.2704506137243595,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1372|3064|1478|3112,rdc,,,no,yes,yes,10,yes,no,,0.8907232704402516,1.0,n/a,0.7570977917981072,0.9257473481195757,0.8060453400503779,0.37572463768115943,1.0,0.37572463768115943,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|1281|3236|1372|3289,rdc,,,no,yes,yes,4,yes,yes,945567,0.967032967032967,1.0,n/a,0.5781194136574902,0.9694244604316546,0.588856518572469,0.24634470536109881,1.0,0.24634470536109881,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|Other_SKU|3234|3591|3352|3645,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|2358|4051|2499|4096,rdc,,,no,yes,yes,25,yes,no,,0.9787234042553191,1.0,n/a,0.7190795781399808,0.9996667777407531,0.7192519779429394,0.31696239966201945,1.0,0.31696239966201945,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|3476|2271|3630|2320,rdc,,,no,yes,yes,19,yes,yes,726638,0.9675324675324676,1.0,n/a,0.0783740701381509,0.1052819414703783,0.2346857597454256,0.1830902640914466,0.3315488936473947,0.2902218056857232,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|3654|2245|3806|2300,rdc,,,no,yes,yes,15,yes,yes,1000037102,0.9019138755980861,1.0,n/a,0.5833814195037508,0.9143804642749472,0.6170905391658189,0.30308845029239767,1.0,0.30308845029239767,not_ocr_scorable
1770341315069_0244_1248_12-018.jpg,1770341315069_0244_1248_12-018.jpg|RDC_SKU|3622|2010|3760|2049,rdc,,,no,yes,yes,30,no,yes,512777,1.0,1.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,segmentation_missing
1770341315069_0244_1263_12-019.jpg,1770341315069_0244_1263_12-019.jpg|Handwritte_SKU|1929|995|2353|1087,handwritten,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
